"key","latitude","longitude","value"
"1111018400","37.59241429535955","126.96406101598255","서울특별시 종로구 부암동"
"1111018500","37.600791002128474","126.95658754447228","서울특별시 종로구 홍지동"
"1111018600","37.60250469228148","126.96181844915886","서울특별시 종로구 신영동"
"1111018700","37.5759854736915","126.95824567734824","서울특별시 종로구 무악동"
"1114000000","37.56381497833722","126.99755518205693","서울특별시 중구 중구"
"1114010100","37.568152332118636","126.97899598522234","서울특별시 중구 무교동"
"1114010200","37.567893212737914","126.98117387561761","서울특별시 중구 다동"
"1114010300","37.56770871576262","126.97723484374212","서울특별시 중구 태평로1가"
"1114010400","37.5660118254286","126.9805087957954","서울특별시 중구 을지로1가"
"1114010500","37.565860983411035","126.98400411481713","서울특별시 중구 을지로2가"
"1114010600","37.56786103411981","126.98286271039186","서울특별시 중구 남대문로1가"
"1114010700","37.56808106703027","126.9842254973158","서울특별시 중구 삼각동"
"1114010800","37.56726661944441","126.9846241022229","서울특별시 중구 수하동"
"1114010900","37.567245266160334","126.9868652924747","서울특별시 중구 장교동"
"1114011000","37.567450956963654","126.98950035486654","서울특별시 중구 수표동"
"1114011100","37.56410167152004","126.98025575582605","서울특별시 중구 소공동"
"1114011200","37.55769690458218","126.97755931195283","서울특별시 중구 남창동"
"1114011300","37.56222000003611","126.9780423811749","서울특별시 중구 북창동"
"1114011400","37.56298371981362","126.97635796786257","서울특별시 중구 태평로2가"
"1114011500","37.56369830863661","126.98203061621624","서울특별시 중구 남대문로2가"
"1114011600","37.56201137039035","126.98031969010536","서울특별시 중구 남대문로3가"
"1114011700","37.560107554722066","126.97545796066184","서울특별시 중구 남대문로4가"
"1114011800","37.55757730746566","126.9742953353196","서울특별시 중구 남대문로5가"
"1114011900","37.559505134601835","126.97292293760725","서울특별시 중구 봉래동1가"
"1114012000","37.556538587315266","126.97096834694608","서울특별시 중구 봉래동2가"
"1114012100","37.55558920703544","126.98120413300443","서울특별시 중구 회현동1가"
"1114012200","37.55875377035595","126.98291912202897","서울특별시 중구 회현동2가"
"1114012300","37.56015227722798","126.98405966195244","서울특별시 중구 회현동3가"
"1114012400","37.561435025307844","126.98216245140438","서울특별시 중구 충무로1가"
"1114012500","37.562048593318806","126.9896097690717","서울특별시 중구 충무로2가"
"1114012600","37.56428612633682","126.984638297227","서울특별시 중구 명동1가"
"1114012700","37.562887855085094","126.98522714431982","서울특별시 중구 명동2가"
"1114012800","37.559334241135105","126.98458046071246","서울특별시 중구 남산동1가"
"1114012900","37.55841905121753","126.98639602205859","서울특별시 중구 남산동2가"
"1114013000","37.56071854515882","126.98776283445268","서울특별시 중구 남산동3가"
"1114013100","37.564412633767866","126.98778939508225","서울특별시 중구 저동1가"
"1114013200","37.56226515341663","126.99432723440094","서울특별시 중구 충무로4가"
"1114013300","37.56313024624776","126.99982795883047","서울특별시 중구 충무로5가"
"1114013400","37.564204170459064","126.99612449065529","서울특별시 중구 인현동2가"
"1114013500","37.5642150321335","126.9981890140617","서울특별시 중구 예관동"
"1114013600","37.56145439211695","127.00037123841868","서울특별시 중구 묵정동"
"1114013700","37.56107573285719","126.9924530327868","서울특별시 중구 필동1가"
"1114013800","37.55932070977608","126.99462625077076","서울특별시 중구 필동2가"
"1114013900","37.558499084660916","126.99700304723777","서울특별시 중구 필동3가"
"1114014000","37.560553038572294","126.99081422345758","서울특별시 중구 남학동"
"1114014100","37.5606394147055","126.98938812958896","서울특별시 중구 주자동"
"1114014200","37.55521186786105","126.9900860449649","서울특별시 중구 예장동"
"1114014300","37.56065408032221","127.00732508946412","서울특별시 중구 장충동1가"
"1114014400","37.55501766703511","127.00060207881268","서울특별시 중구 장충동2가"
"1114014500","37.56522398551347","127.00645172441459","서울특별시 중구 광희동1가"
"1114014600","37.563930031829706","127.00840747018243","서울특별시 중구 광희동2가"
"1114014700","37.563526609727035","127.00421050356077","서울특별시 중구 쌍림동"
"1114014800","37.56777199202061","127.00663305137988","서울특별시 중구 을지로6가"
"1114014900","37.566149983715114","127.00974335634676","서울특별시 중구 을지로7가"
"1114015000","37.56649275767339","126.99875490925827","서울특별시 중구 을지로4가"
"1114015100","37.56660806668479","127.00243132639608","서울특별시 중구 을지로5가"
"1114015200","37.56825150633064","126.9993570653007","서울특별시 중구 주교동"
"1114015300","37.5687055728675","127.00295661202247","서울특별시 중구 방산동"
"1114015400","37.56491061309639","127.00069270856211","서울특별시 중구 오장동"
"1114015500","37.56645649852467","126.99269698039413","서울특별시 중구 을지로3가"
"1114015600","37.567811598239416","126.99272854187357","서울특별시 중구 입정동"
"1114015700","37.56772884512336","126.99550854390753","서울특별시 중구 산림동"
"1114015800","37.562672220152564","126.99130744676418","서울특별시 중구 충무로3가"
"1114015900","37.56440579832334","126.99218104827933","서울특별시 중구 초동"
"1114016000","37.56371392553993","126.9937295031926","서울특별시 중구 인현동1가"
"1114016100","37.56422181139061","126.98977698346549","서울특별시 중구 저동2가"
"1114016200","37.56211663517015","127.01450559046833","서울특별시 중구 신당동"
"1114016300","37.56729171527946","127.0163584032048","서울특별시 중구 흥인동"
"1114016400","37.564358217784324","127.01527116810684","서울특별시 중구 무학동"
"1114016500","37.56749993721803","127.02141584897485","서울특별시 중구 황학동"
"1114016600","37.56311294541743","126.97389954989013","서울특별시 중구 서소문동"
"1114016700","37.56658701478145","126.97313317199604","서울특별시 중구 정동"
"1114016800","37.562557179507294","126.9706943697934","서울특별시 중구 순화동"
"1114016900","37.564787364004374","126.96806301907647","서울특별시 중구 의주로1가"
"1114017000","37.566510124407166","126.96827055335099","서울특별시 중구 충정로1가"
"1114017100","37.559463800229835","126.96634949130156","서울특별시 중구 중림동"
"1114017200","37.561054032070246","126.969567667479","서울특별시 중구 의주로2가"
"1114017300","37.55616281009338","126.96728806004839","서울특별시 중구 만리동1가"
"1114017400","37.55457608442543","126.96395696888327","서울특별시 중구 만리동2가"
"1117000000","37.53243103913802","126.990582345331","서울특별시 용산구"
"1117010100","37.54867982773518","126.9781504637355","서울특별시 용산구 후암동"
"1117010200","37.54191951976302","126.98294559381058","서울특별시 용산구 용산동2가"
"1117010300","37.53062488373729","126.98522445892603","서울특별시 용산구 용산동4가"
"1117010400","37.54677565844786","126.97216257937175","서울특별시 용산구 갈월동"
"1117010500","37.54192859685065","126.97353126885687","서울특별시 용산구 남영동"
"1117010600","37.53999396934889","126.97696718660218","서울특별시 용산구 용산동1가"
"1117010700","37.55205196070413","126.97239600694513","서울특별시 용산구 동자동"
"1117010800","37.55296598987551","126.9669997431805","서울특별시 용산구 서계동"
"1117010900","37.54876746515856","126.96745877379269","서울특별시 용산구 청파동1가"
"1117011000","37.54651420498682","126.96479823369373","서울특별시 용산구 청파동2가"
"1117011100","37.54324600792071","126.96697234461402","서울특별시 용산구 청파동3가"
"1117011200","37.53961320265451","126.96706446658521","서울특별시 용산구 원효로1가"
"1117011300","37.53628921090316","126.96332311196268","서울특별시 용산구 원효로2가"
"1117011400","37.53576733582471","126.95494621511502","서울특별시 용산구 신창동"
"1117011500","37.535416505802566","126.95180104878237","서울특별시 용산구 산천동"
"1117011600","37.53448086732617","126.9466785967436","서울특별시 용산구 청암동"
"1117011700","37.5343051059866","126.95763533429019","서울특별시 용산구 원효로3가"
"1117011800","37.53225169038179","126.95059024302525","서울특별시 용산구 원효로4가"
"1117011900","37.54245880834158","126.96189887919934","서울특별시 용산구 효창동"
"1117012000","37.5381208172695","126.9551258346115","서울특별시 용산구 도원동"
"1117012100","37.53793523732765","126.96022660712383","서울특별시 용산구 용문동"
"1117012200","37.537101843719924","126.9694054226341","서울특별시 용산구 문배동"
"1117012300","37.53582530645668","126.96674027870799","서울특별시 용산구 신계동"
"1117012400","37.533978062382985","126.97305436152925","서울특별시 용산구 한강로1가"
"1117012500","37.5315623013444","126.9686836070872","서울특별시 용산구 한강로2가"
"1117012600","37.531866943434046","126.9769651605189","서울특별시 용산구 용산동3가"
"1117012700","37.526143245055906","126.9743649518978","서울특별시 용산구 용산동5가"
"1117012800","37.52766086378608","126.96218244751128","서울특별시 용산구 한강로3가"
"1117012900","37.514195431231954","126.97209776951796","서울특별시 용산구 이촌동"
"1117013000","37.54026621162011","126.99152729736471","서울특별시 용산구 이태원동"
"1117013100","37.53462985578658","127.00055213243787","서울특별시 용산구 한남동"
"1117013200","37.5244123976964","126.99511293688403","서울특별시 용산구 동빙고동"
"1117013300","37.52046238128448","126.99463808843306","서울특별시 용산구 서빙고동"
"1117013400","37.521572536016045","126.99922171944804","서울특별시 용산구 주성동"
"1117013500","37.52355310647482","126.98032979665774","서울특별시 용산구 용산동6가"
"1117013600","37.52627937533591","127.00017648167722","서울특별시 용산구 보광동"
"1120000000","37.563427205343174","127.03693014118541","서울특별시 성동구"
"1120010100","37.56843270959247","127.02478473972826","서울특별시 성동구 상왕십리동"
"1120010200","37.561912213943316","127.0287032433063","서울특별시 성동구 하왕십리동"
"1120010300","37.5663550219322","127.03221383343823","서울특별시 성동구 홍익동"
"1120010400","37.563795826391676","127.03353021626815","서울특별시 성동구 도선동"
"1120010500","37.56637954799328","127.04532576078259","서울특별시 성동구 마장동"
"1120010600","37.561499751575745","127.04532733171415","서울특별시 성동구 사근동"
"1120010700","37.55830590789439","127.03703173695831","서울특별시 성동구 행당동"
"1120010800","37.553160488282536","127.03341680779683","서울특별시 성동구 응봉동"
"1120010900","37.55488572491331","127.02279294328062","서울특별시 성동구 금호동1가"
"1120011000","37.552994065925915","127.02040675101082","서울특별시 성동구 금호동2가"
"1120011100","37.54993071327045","127.02016600597607","서울특별시 성동구 금호동3가"
"1120011200","37.54473257558382","127.02616193500656","서울특별시 성동구 금호동4가"
"1120011300","37.54373279467508","127.01346552210744","서울특별시 성동구 옥수동"
"1120011400","37.541725386044206","127.04335102853528","서울특별시 성동구 성수동1가"
"1120011500","37.540962737528126","127.05701928218747","서울특별시 성동구 성수동2가"
"1120011800","37.554532258632406","127.06956907208924","서울특별시 성동구 송정동"
"1120012200","37.56407582442792","127.05557905276898","서울특별시 성동구 용답동"
"1121500000","37.53855831367326","127.08238518945788","서울특별시 광진구"
"1121510100","37.56174774586467","127.09040142696587","서울특별시 광진구 중곡동"
"1121510200","37.55377926095622","127.08053688713554","서울특별시 광진구 능동"
"1121510300","37.55027412398671","127.09313522589109","서울특별시 광진구 구의동"
"1121510400","37.54692499880753","127.10303485977407","서울특별시 광진구 광장동"
"1121510500","37.53110779587557","127.07301833879254","서울특별시 광진구 자양동"
"1121510700","37.546476261142864","127.07136761473575","서울특별시 광진구 화양동"
"1121510900","37.555144639227805","127.07590279558775","서울특별시 광진구 군자동"
"1123000000","37.57452298171823","127.03965700109148","서울특별시 동대문구"
"1123010100","37.57496296167424","127.02553857099582","서울특별시 동대문구 신설동"
"1123010200","37.57541864804821","127.03359882097621","서울특별시 동대문구 용두동"
"1123010300","37.583115463995185","127.03781841472248","서울특별시 동대문구 제기동"
"1123010400","37.57932861143466","127.05397828555398","서울특별시 동대문구 전농동"
"1123010500","37.56906682950685","127.05665583975347","서울특별시 동대문구 답십리동"
"1123010600","37.569696713856764","127.07143957046343","서울특별시 동대문구 장안동"
"1123010700","37.586251109549686","127.04728971940368","서울특별시 동대문구 청량리동"
"1123010800","37.590788596734036","127.05537245756999","서울특별시 동대문구 회기동"
"1123010900","37.59085536243264","127.06573050722811","서울특별시 동대문구 휘경동"
"1123011000","37.600405511071926","127.06637306006887","서울특별시 동대문구 이문동"
"1126000000","37.606543238397514","127.09282028700461","서울특별시 중랑구"
"1126010100","37.58037157624903","127.08766159076617","서울특별시 중랑구 면목동"
"1126010200","37.596768819557695","127.0887542996513","서울특별시 중랑구 상봉동"
"1126010300","37.59946181675083","127.07732026218525","서울특별시 중랑구 중화동"
"1126010400","37.61238077468529","127.07918203159304","서울특별시 중랑구 묵동"
"1126010500","37.5955130359842","127.10396239481565","서울특별시 중랑구 망우동"
"1126010600","37.605874780994256","127.09936528756043","서울특별시 중랑구 신내동"
"1129000000","37.589366023337","127.0167029072619","서울특별시 성북구"
"1129010100","37.59105021324482","127.00327906111706","서울특별시 성북구 성북동"
"1129010200","37.58951491255624","127.00361413953168","서울특별시 성북구 성북동1가"
"1129010300","37.59627919912061","127.00991034217975","서울특별시 성북구 돈암동"
"1129010400","37.59002651134756","127.00721021242444","서울특별시 성북구 동소문동1가"
"1129010500","37.5887073911282","127.0082381563639","서울특별시 성북구 동소문동2가"
"1129010600","37.589860482909685","127.01048920531929","서울특별시 성북구 동소문동3가"
"1129010700","37.591759761130916","127.01063893325968","서울특별시 성북구 동소문동4가"
"1129010800","37.59163670471443","127.01537185183979","서울특별시 성북구 동소문동5가"
"1129010900","37.593341552766205","127.01399531696039","서울특별시 성북구 동소문동6가"
"1129011000","37.59632921762753","127.01419064112913","서울특별시 성북구 동소문동7가"
"1129011100","37.58468174388443","127.00839621735896","서울특별시 성북구 삼선동1가"
"1129011200","37.5833696420069","127.01143930571318","서울특별시 성북구 삼선동2가"
"1129011300","37.58650853024202","127.01309280341923","서울특별시 성북구 삼선동3가"
"1129011400","37.59035029106987","127.01372301397495","서울특별시 성북구 삼선동4가"
"1129011500","37.588533623696414","127.01585128101846","서울특별시 성북구 삼선동5가"
"1129011600","37.59231024274701","127.01821177761248","서울특별시 성북구 동선동1가"
"1129011700","37.59016558500828","127.02004098567753","서울특별시 성북구 동선동2가"
"1129011800","37.59449385440609","127.02059925009698","서울특별시 성북구 동선동3가"
"1129011900","37.595222182289966","127.01863371612598","서울특별시 성북구 동선동4가"
"1129012000","37.595928828489384","127.01684478503888","서울특별시 성북구 동선동5가"
"1129012100","37.58838859685253","127.02135842743961","서울특별시 성북구 안암동1가"
"1129012200","37.58652879848798","127.02216855407995","서울특별시 성북구 안암동2가"
"1129012300","37.583533676861045","127.02331341041402","서울특별시 성북구 안암동3가"
"1129012400","37.58070068194607","127.0246484235537","서울특별시 성북구 안암동4가"
"1129012500","37.58839777343677","127.02902137810486","서울특별시 성북구 안암동5가"
"1129012600","37.58289614539137","127.02134780101701","서울특별시 성북구 보문동4가"
"1129012700","37.58238460593969","127.02006607109702","서울특별시 성북구 보문동5가"
"1129012800","37.580384601600635","127.01884285452249","서울특별시 성북구 보문동6가"
"1129012900","37.57981812721908","127.02255147906504","서울특별시 성북구 보문동7가"
"1129013000","37.58648960160182","127.01964599332085","서울특별시 성북구 보문동1가"
"1129013100","37.5857474136581","127.01821017862542","서울특별시 성북구 보문동2가"
"1129013200","37.583888035716086","127.01635297675769","서울특별시 성북구 보문동3가"
"1129013300","37.61858082555253","126.99548283287916","서울특별시 성북구 정릉동"
"1129013400","37.60766582675302","127.02334359091594","서울특별시 성북구 길음동"
"1129013500","37.59906022703642","127.03521291885305","서울특별시 성북구 종암동"
"1129013600","37.60750350363648","127.03781263878899","서울특별시 성북구 하월곡동"
"1129013700","37.60691333455148","127.04552701738604","서울특별시 성북구 상월곡동"
"1129013800","37.61705684263581","127.04956549458011","서울특별시 성북구 장위동"
"1129013900","37.612986018377704","127.06140077850014","서울특별시 성북구 석관동"
"1130500000","37.63975132759328","127.02553807185369","서울특별시 강북구"
"1130510100","37.62708312940752","127.02706077667905","서울특별시 강북구 미아동"
"1130510200","37.6241057350278","127.04133717608055","서울특별시 강북구 번동"
"1130510300","37.64246218415331","127.02209452076173","서울특별시 강북구 수유동"
"1130510400","37.66054156327003","127.00165012421861","서울특별시 강북구 우이동"
"1132000000","37.66869141003308","127.0472104993602","서울특별시 도봉구"
"1132010500","37.651319112709686","127.02919089436807","서울특별시 도봉구 쌍문동"
"1132010600","37.665897548958725","127.02687538223526","서울특별시 도봉구 방학동"
"1132010700","37.652258205852974","127.04543230031271","서울특별시 도봉구 창동"
"1132010800","37.68739601280834","127.02149562658896","서울특별시 도봉구 도봉동"
"1135000000","37.65436175671061","127.05643047521656","서울특별시 노원구"
"1135010200","37.61991918696384","127.06298774298776","서울특별시 노원구 월계동"
"1135010300","37.62484310892224","127.07382131889447","서울특별시 노원구 공릉동"
"1135010400","37.64048852862948","127.07268564664204","서울특별시 노원구 하계동"
"1135010500","37.66125057554483","127.06025277071225","서울특별시 노원구 상계동"
"1135010600","37.65255504676966","127.07748859877954","서울특별시 노원구 중계동"
"1138000000","37.60282464773275","126.92894550440779","서울특별시 은평구"
"1138010100","37.584176300619895","126.89757953508773","서울특별시 은평구 수색동"
"1138010200","37.60221616097081","126.92991998280014","서울특별시 은평구 녹번동"
"1138010300","37.61765232682256","126.93705947636631","서울특별시 은평구 불광동"
"1138010400","37.619865283184765","126.91436718237588","서울특별시 은평구 갈현동"
"1138010500","37.61175703033078","126.91037618652634","서울특별시 은평구 구산동"
"1138010600","37.61418996453204","126.9208251110824","서울특별시 은평구 대조동"
"1138010700","37.59632729641846","126.92410974507483","서울특별시 은평구 응암동"
"1138010800","37.60439765517366","126.91512328956888","서울특별시 은평구 역촌동"
"1138010900","37.59492147435725","126.90847594872496","서울특별시 은평구 신사동"
"1138011000","37.58430306092341","126.90703977276561","서울특별시 은평구 증산동"
"1138011400","37.63496688251137","126.92106591288902","서울특별시 은평구 진관동"
"1141000000","37.579161863984915","126.93681566039967","서울특별시 서대문구"
"1141010100","37.564851103120205","126.96411953663554","서울특별시 서대문구 충정로2가"
"1141010200","37.56207896995526","126.96198396383814","서울특별시 서대문구 충정로3가"
"1141010300","37.5615287939533","126.96603165142851","서울특별시 서대문구 합동"
"1141010400","37.563295092317034","126.96725324990513","서울특별시 서대문구 미근동"
"1141010500","37.566782163618235","126.96196346330834","서울특별시 서대문구 냉천동"
"1141010600","37.567721519662506","126.95816879251001","서울특별시 서대문구 천연동"
"1141010700","37.5695598078793","126.95890126611022","서울특별시 서대문구 옥천동"
"1141010800","37.57038793022736","126.9566821703769","서울특별시 서대문구 영천동"
"1141010900","37.57378549688786","126.95407204925985","서울특별시 서대문구 현저동"
"1141011000","37.55957245461398","126.95690573733543","서울특별시 서대문구 북아현동"
"1141011100","37.58584580094999","126.94872521573274","서울특별시 서대문구 홍제동"
"1141011200","37.56076864636043","126.94721219353673","서울특별시 서대문구 대현동"
"1141011300","37.564064969815796","126.94433040619086","서울특별시 서대문구 대신동"
"1141011400","37.56442665340058","126.93961250596396","서울특별시 서대문구 신촌동"
"1141011500","37.57259320430016","126.94696386613238","서울특별시 서대문구 봉원동"
"1141011600","37.558686211291885","126.93419363774093","서울특별시 서대문구 창천동"
"1141011700","37.573910010422026","126.93523075193143","서울특별시 서대문구 연희동"
"1141011800","37.59089081228473","126.93321871515127","서울특별시 서대문구 홍은동"
"1141011900","37.5780815956259","126.91039845201902","서울특별시 서대문구 북가좌동"
"1141012000","37.575547382546354","126.9195483506751","서울특별시 서대문구 남가좌동"
"1144000000","37.56621419010154","126.9019551411001","서울특별시 마포구"
"1144010100","37.55389546484937","126.95501226045859","서울특별시 마포구 아현동"
"1144010200","37.55017434738842","126.96003451324378","서울특별시 마포구 공덕동"
"1144010300","37.54371438876968","126.95556152590967","서울특별시 마포구 신공덕동"
"1144010400","37.541549712393554","126.949873511116","서울특별시 마포구 도화동"
"1144010500","37.54227449400425","126.94277604266684","서울특별시 마포구 용강동"
"1144010600","37.53889605817912","126.93978245698209","서울특별시 마포구 토정동"
"1144010700","37.537114070206634","126.94382545190385","서울특별시 마포구 마포동"
"1144010800","37.55076216464963","126.94331727888581","서울특별시 마포구 대흥동"
"1144010900","37.547061962051885","126.94565571695962","서울특별시 마포구 염리동"
"1144011000","37.55435262464521","126.93790947977769","서울특별시 마포구 노고산동"
"1144011100","37.547020661932734","126.93522686585762","서울특별시 마포구 신수동"
"1144011200","37.54216195667117","126.93428963439064","서울특별시 마포구 현석동"
"1144011300","37.54573613471996","126.93253932761027","서울특별시 마포구 구수동"
"1144011400","37.54927364321056","126.9297704113293","서울특별시 마포구 창전동"
"1144011500","37.545626928944834","126.92477675371724","서울특별시 마포구 상수동"
"1144011600","37.54357452575556","126.92777969671764","서울특별시 마포구 하중동"
"1144011700","37.543161599970624","126.93033286647714","서울특별시 마포구 신정동"
"1144011800","37.543753062558395","126.91962779126874","서울특별시 마포구 당인동"
"1144012000","37.55510931339116","126.91459072347962","서울특별시 마포구 서교동"
"1144012100","37.55720853083926","126.92226165986426","서울특별시 마포구 동교동"
"1144012200","37.55170535552962","126.91215018641681","서울특별시 마포구 합정동"
"1144012300","37.55678565769779","126.90134729486037","서울특별시 마포구 망원동"
"1144012400","37.564571353589294","126.9220774376252","서울특별시 마포구 연남동"
"1144012500","37.562882760545","126.90928481217172","서울특별시 마포구 성산동"
"1144012600","37.57166276326332","126.90558391389972","서울특별시 마포구 중동"
"1144012700","37.57832090509381","126.89468943321278","서울특별시 마포구 상암동"
"1147000000","37.516988475267716","126.86650140965972","서울특별시 양천구"
"1147010100","37.51855267803496","126.85435432539128","서울특별시 양천구 신정동"
"1147010200","37.530436410842775","126.87098928834187","서울특별시 양천구 목동"
"1147010300","37.53281581894281","126.8315358649762","서울특별시 양천구 신월동"
"1150000000","37.55096461543074","126.84953375951333","서울특별시 강서구"
"1150010100","37.553736243141515","126.87098534896086","서울특별시 강서구 염창동"
"1150010200","37.56223747612023","126.8436708214555","서울특별시 강서구 등촌동"
"1150010300","37.53628480317603","126.84895228048683","서울특별시 강서구 화곡동"
"1150010400","37.56936732629399","126.84732341673927","서울특별시 강서구 가양동"
"1150010500","37.57478595144046","126.83020519260619","서울특별시 강서구 마곡동"
"1150010600","37.55437376217811","126.83326640675863","서울특별시 강서구 내발산동"
